player_id,player,pos,nfl_team,age,position_rank,tier,final_board_rank,dynasty_rank,current_score_or_value,current_score_basis,emergency_cross_asset_rank,emergency_cross_asset_value,emergency_overall_context_rank,cross_asset_candidate_rank,cross_asset_candidate_value,candidate_value_band,confidence_band,uncertainty_reasons,candidate_vs_frozen_note,candidate_vs_dynasty_note,candidate_action_summary,adp,adp_source_status,available_pool_adp_rank,available_pool_adp_range,current_pick_value_1_03,current_pick_value_1_04,current_pick_value_1_09,current_pick_value_2_04,current_pick_value_2_08,current_pick_value,current_pick_value_reason,outcome_applicable_summary,manual_review_flag,source_note
6804,Jordan Love,QB,GB,27.6,,Human-review only longshot,Not enough information,143,15.0989,nwr_dynasty_score,256,5.60,256,256,5.60,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.1; age_curve_component=-1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 143 and score 15.0989.,Discount/manual-review only,155.2,YELLOW_UNDOCUMENTED_ENDPOINT,153,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4881,Lamar Jackson,QB,BAL,29.5,,Human-review only longshot,Not enough information,144,15.0935,nwr_dynasty_score,257,5.59,257,257,5.59,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.1; age_curve_component=-1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 144 and score 15.0935.,Discount/manual-review only,17.6,YELLOW_UNDOCUMENTED_ENDPOINT,17,Mid/Late 2nd equivalent,Too early,Too early,Too early,Slight reach,Fair,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11439,Jaleel McLaughlin,RB,DEN,25.8,,Human-review only longshot,Not enough information,219,7.5435,nwr_dynasty_score,258,5.54,258,258,5.54,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+7.5; age_curve_component=-3.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 219 and score 7.5435.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,272,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4199,Aaron Jones,RB,MIN,31.6,,Human-review only longshot,Not enough information,184,11.3427,nwr_dynasty_score,259,5.34,259,259,5.34,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+11.3; age_curve_component=-7.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 184 and score 11.3427.,Discount/manual-review only,176.6,YELLOW_UNDOCUMENTED_ENDPOINT,172,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12504,Kaleb Johnson,RB,PIT,22.9,,Human-review only longshot,Not enough information,232,3.0698,nwr_dynasty_score,260,5.27,260,260,5.27,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+3.1; age_curve_component=+2.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 232 and score 3.0698.,Discount/manual-review only,163.5,YELLOW_UNDOCUMENTED_ENDPOINT,161,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Braylon James,WR,needs_data,Not enough information,34,Tier 4 - Manual Review / Discount Only,52,Not enough information,37.00,rookie_score_from_frozen_rookie_rank_and_tier,62,5.20,261,62,5.20,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+22.5; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=+1.0; uncertainty_penalty=+18.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4035,Alvin Kamara,RB,NO,30.9,,Human-review only longshot,Not enough information,189,11.0848,nwr_dynasty_score,262,5.08,262,262,5.08,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+11.1; age_curve_component=-7.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 189 and score 11.0848.,Discount/manual-review only,194.1,YELLOW_UNDOCUMENTED_ENDPOINT,187,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11199,Emari Demercado,RB,KC,27.4,,Human-review only longshot,Not enough information,218,7.6071,nwr_dynasty_score,263,4.81,263,263,4.81,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+7.6; age_curve_component=-3.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 218 and score 7.6071.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,273,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
5995,Justice Hill,RB,BAL,28.6,,Human-review only longshot,Not enough information,196,10.2101,nwr_dynasty_score,264,4.21,264,264,4.21,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+10.2; age_curve_component=-7.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 196 and score 10.2101.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,274,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11566,Jayden Daniels,QB,WAS,25.5,,Human-review only longshot,Not enough information,180,11.514,nwr_dynasty_score,265,4.01,265,265,4.01,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+11.5; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 180 and score 11.514.,Discount/manual-review only,15.3,YELLOW_UNDOCUMENTED_ENDPOINT,15,Mid/Late 2nd equivalent,Too early,Too early,Reach,Fair,Fair,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
5012,Mark Andrews,TE,BAL,30.8,,Human-review only longshot,Not enough information,181,11.4817,nwr_dynasty_score,266,3.78,266,266,3.78,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+11.5; age_curve_component=-7.0; position_scarcity_component=+0.8; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 181 and score 11.4817.,Discount/manual-review only,145.1,YELLOW_UNDOCUMENTED_ENDPOINT,143,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
8183,Brock Purdy,QB,SF,26.5,3,Tier 4 - Manual Review / Discount Only,65,185,11.3396,pinned_veteran_candidate_value_for_dropped_legal_draftable_pool,63,3.34,267,63,3.34,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; frozen_score_basis=pinned_veteran_candidate_value_for_dropped_legal_draftable_pool; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+11.3; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=+0.8; uncertainty_penalty=+3.8,Generally aligned with frozen board review posture.,Anchored to full dynasty rank 185 and score 11.3396.,Discount/manual-review only,76.2,YELLOW_UNDOCUMENTED_ENDPOINT,75,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11565,J.J. McCarthy,QB,MIN,23.4,,Human-review only longshot,Not enough information,194,10.7201,nwr_dynasty_score,268,3.22,268,268,3.22,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+10.7; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 194 and score 10.7201.,Discount/manual-review only,236.5,YELLOW_UNDOCUMENTED_ENDPOINT,217,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Deion Burks,WR,IND,Not enough information,32,Tier 3 - Value/Need Dependent,50,Not enough information,40.00,rookie_score_from_frozen_rookie_rank_and_tier,64,3.20,269,64,3.20,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+23.0; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-1.5; uncertainty_penalty=+18.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,264.7,YELLOW_UNDOCUMENTED_ENDPOINT,231,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
7591,Justin Fields,QB,KC,27.3,,Human-review only longshot,Not enough information,197,10.1523,nwr_dynasty_score,270,2.85,270,270,2.85,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+10.2; age_curve_component=+1.0; position_scarcity_component=-6.0; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 197 and score 10.1523.,Discount/manual-review only,367.0,YELLOW_UNDOCUMENTED_ENDPOINT,245,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
