normalized_field_name,source_count,source_families,source_datasets,multi_source_overlap,best_accuracy_confidence,recommended_bucket_majority,source_policy_statuses,notes
aborted_play,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackled_for_loss,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
target_share,2,NFLVerse,player_stats_seasonal|player_stats_weekly,true,BLOCKED,BLOCKED_SOURCE_POLICY,safe_review,Multi-source overlap supports consistency review only; no model approval.
targets,4,NFLVerse,nextgen_stats|player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,review_only_status|safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
td_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
td_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
td_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
td_team,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
team,14,NFLVerse|NWR_AVAILABILITY_DENOMINATOR|NWR_ZERO_ELIGIBILITY,availability_denominator_display_artifact|contracts|depth_charts|draft_picks|ff_playerids|injuries|pfr_advstats|player_stats_seasonal|player_stats_weekly|player_week_zero_eligibility_matrix|rosters|snap_counts|team_stats|weekly_rosters,true,HIGH,DISPLAY_ONLY_CONTEXT,display_only|display_only_context|identity_only|review_only|review_only_status|safe_review|safe_review_context|transparency_only,Multi-source overlap supports consistency review only; no model approval.
team_abbr,2,NFLVerse,nextgen_stats|teams,true,HIGH,DISPLAY_ONLY_CONTEXT,display_only|review_only_status,Multi-source overlap supports consistency review only; no model approval.
team_color,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_color2,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_color3,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_color4,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_conf,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_conference_logo,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_division,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_game_status,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,review_only,Multi-source overlap supports consistency review only; no model approval.
team_id,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
team_league_logo,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_logo_espn,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_logo_squared,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_logo_wikipedia,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_name,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
team_nick,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
team_wordmark,1,NFLVerse,teams,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
temp,3,NFLVerse,ff_opportunity|play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
third_down_converted,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
third_down_failed,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
time,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
time_of_day,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
time_to_throw,1,NFLVerse,participation,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
timeout,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
timeout_team,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
timeouts,1,NFLVerse,team_stats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
times_blitzed,1,NFLVerse,pfr_advstats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
times_hit,1,NFLVerse,pfr_advstats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
times_hurried,1,NFLVerse,pfr_advstats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
times_pressured,1,NFLVerse,pfr_advstats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
times_pressured_pct,1,NFLVerse,pfr_advstats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
times_sacked,1,NFLVerse,pfr_advstats,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
to,1,NFLVerse,draft_picks,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
total,2,NFLVerse,play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_comp_air_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_comp_air_wpa,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_comp_yac_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_comp_yac_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_pass_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_pass_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_raw_air_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_raw_air_wpa,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_raw_yac_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_raw_yac_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_rush_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_rush_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_away_score,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_fantasy_points,1,NFLVerse,ff_opportunity,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_fantasy_points_diff,1,NFLVerse,ff_opportunity,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_fantasy_points_diff_team,1,NFLVerse,ff_opportunity,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_fantasy_points_exp,1,NFLVerse,ff_opportunity,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_fantasy_points_exp_team,1,NFLVerse,ff_opportunity,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_fantasy_points_team,1,NFLVerse,ff_opportunity,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_first_down,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_first_down_diff,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_first_down_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_first_down_exp,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_first_down_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_first_down_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_home_comp_air_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_comp_air_wpa,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_comp_yac_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_comp_yac_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_pass_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_pass_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_raw_air_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_raw_air_wpa,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_raw_yac_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_raw_yac_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_rush_epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_rush_wpa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_home_score,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
total_line,3,NFLVerse,ff_opportunity|play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_touchdown,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_touchdown_diff,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_touchdown_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_touchdown_exp,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_touchdown_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_touchdown_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_yards_gained,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_yards_gained_diff,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_yards_gained_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_yards_gained_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_yards_gained_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
total_yards_gained_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
