blocker_id,blocker_type,player_name,position,source_layer,detail,prevents_app_wiring,recommended_action,notes
BLOCKER-0263,REVIEW_NEEDED_ROW,Kentrel Bullock,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=critical_trap_guard; manual_question=Does Kentrel Bullock's NFL draft capital/role (unavailable; needs_data: nfl_depth_chart_rush_goal_line_first_down_role) actually support rank 24, or is this production profile a trap? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0264,REVIEW_NEEDED_ROW,Kejon Owens,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Does Kejon Owens have a credible early-down, goal-line, or first-down role path? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0265,REVIEW_NEEDED_ROW,Sieh Bangura,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Is Sieh Bangura's feature-driven rank move (+18) supported by NFL team, role, and draft-capital context? | manual review before draft use | No stable ID or exact name+position match; keep visible but require manual review. | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0266,REVIEW_NEEDED_ROW,Chris Brazzell,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Does Chris Brazzell have a credible target-earning path on his NFL depth chart, including route/separation evidence? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0267,REVIEW_NEEDED_ROW,Robert Henry Jr.,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Does Robert Henry Jr. have a credible early-down, goal-line, or first-down role path? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0268,REVIEW_NEEDED_ROW,Seth McGowan,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Does Seth McGowan have a credible early-down, goal-line, or first-down role path? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0269,REVIEW_NEEDED_ROW,Jacob De Jesus,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Is Jacob De Jesus's feature-driven rank move (+18) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0270,REVIEW_NEEDED_ROW,Omar Cooper,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Does Omar Cooper have a credible target-earning path on his NFL depth chart, including route/separation evidence? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0271,REVIEW_NEEDED_ROW,Dominic Richardson,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Does Dominic Richardson have a credible early-down, goal-line, or first-down role path? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0272,REVIEW_NEEDED_ROW,Devin Voisin,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Does Devin Voisin have a credible target-earning path on his NFL depth chart, including route/separation evidence? | manual review before draft use | No stable ID or exact name+position match; keep visible but require manual review. | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0273,REVIEW_NEEDED_ROW,Hank Beatty,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Is Hank Beatty's feature-driven rank move (-15) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0274,REVIEW_NEEDED_ROW,O'Mega Blake,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,rookie_warning=soft_note; manual_question=Does O'Mega Blake have a credible target-earning path on his NFL depth chart? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank.
BLOCKER-0275,REVIEW_NEEDED_ROW,Emmanuel Henderson,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Does Emmanuel Henderson have a credible target-earning path on his NFL depth chart, including route/separation evidence? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0276,REVIEW_NEEDED_ROW,Roman Hemby,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Does Roman Hemby have a credible early-down, goal-line, or first-down role path? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0277,REVIEW_NEEDED_ROW,Chase Roberts,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Is Chase Roberts's feature-driven rank move (-16) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0278,REVIEW_NEEDED_ROW,Barika Kpeenu,RB,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Does Barika Kpeenu have a credible early-down, goal-line, or first-down role path? | manual review before draft use | No stable ID or exact name+position match; keep visible but require manual review. | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0279,REVIEW_NEEDED_ROW,Jordan Hudson,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Does Jordan Hudson have a credible target-earning path on his NFL depth chart, including route/separation evidence? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0280,REVIEW_NEEDED_ROW,Kevin Coleman,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Is Kevin Coleman's feature-driven rank move (-16) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0281,REVIEW_NEEDED_ROW,Donaven Mcculley,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Is Donaven Mcculley's feature-driven rank move (-19) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0282,REVIEW_NEEDED_ROW,Caullin Lacy,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Does Caullin Lacy have a credible target-earning path on his NFL depth chart, including route/separation evidence? | manual review before draft use | sleeper_match | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0283,REVIEW_NEEDED_ROW,Deion Burks,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=critical_trap_guard; manual_question=Does Deion Burks's NFL draft capital/role (round=8; pick=254; needs_data: nfl_depth_chart_target_earning_role) actually support rank 45, or is this production profile a trap? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0284,REVIEW_NEEDED_ROW,Trebor Pena,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=soft_note; manual_question=Is Trebor Pena's feature-driven rank move (-15) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0285,REVIEW_NEEDED_ROW,Braylon James,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=critical_trap_guard; manual_question=Is Braylon James missing model context because of a join/data issue, and should he stay a manual hold? | manual review before draft use | No stable ID or exact name+position match; keep visible but require manual review. | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0286,REVIEW_NEEDED_ROW,Jordyn Tyson,WR,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,"rookie_warning=manual_review; manual_question=Is Jordyn Tyson's feature-driven rank move (-29) supported by NFL team, role, and draft-capital context? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank."
BLOCKER-0287,REVIEW_NEEDED_ROW,Eli Stowers,TE,Rookie/Prospect Layer,Row remains REVIEW_NEEDED in the review artifact.,yes,Clear manual review/source caveats before app wiring.,rookie_warning=manual_review; manual_question=Is Eli Stowers an actual exception case in this 10-team 1QB non-PPR format? | manual review before draft use | sleeper_match; dynastyprocess_crosswalk_candidate | Rookie/prospect has no fabricated veteran Dynasty Rank.
